"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"2","3707340","python3.10","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 2, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(78, 2, 1)","0","8.7","LaunchStats","","","","LaunchConfiguration","OPT","A wave of thread blocks is defined as the maximum number of blocks that can be executed in parallel on the target GPU. The number of blocks in a wave depends on the number of multiprocessors and the theoretical occupancy of the kernel. This kernel launch results in 1 full waves and a partial wave of 60 thread blocks. Under the assumption of a uniform execution duration of all thread blocks, the partial wave may account for up to 50.0% of the total kernel runtime with a lower occupancy of 31.4%. Try launching a grid with no partial wave. The overall impact of this tail effect also lessens with the number of full waves executed for a grid. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","50"
"2","3707340","python3.10","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 2, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(78, 2, 1)","0","8.7","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (68.6%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","local","31.45"
"2","3707340","python3.10","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 2, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(78, 2, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"2","3707340","python3.10","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 2, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(78, 2, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more SMSPs have a much lower number of active cycles than the average number of active cycles. Maximum instance value is 10.45% above the average, while the minimum instance value is 16.28% below the average.","global","7.57"
"2","3707340","python3.10","127.0.0.1","void at::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::<unnamed>::OpaqueType<4>, unsigned int, 2, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","1","7","(128, 1, 1)","(78, 2, 1)","0","8.7","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 26340 excessive sectors (69% of the total 38281 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","36.54"
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 1.0 full waves across all SMs. Look at Launch Statistics for more details.","",""
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 17% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (26.4%) based on active cycles, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Memory Workload Analysis","L2 Hit Rate","%","88.92",
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric dram__bytes_read.sum.pct_of_peak_sustained_elapsed could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","local","66.67"
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","OPT","One or more L2 Slices have a much higher number of active cycles than the average number of active cycles. Maximum instance value is 19.29% above the average, while the minimum instance value is 5.47% below the average.","global","9.731"
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 7000 excessive sectors (11% of the total 65226 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","5.413"
"3","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 8064 excessive wavefronts (17% of the total 48510 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","14.78"
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 1.0 full waves across all SMs. Look at Launch Statistics for more details.","",""
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 34% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","FMA is the highest-utilized pipeline (37.3%) based on active cycles, taking into account the rates of its different instructions. It executes 32-bit floating point (FADD, FMUL, FMAD, ...) and integer (IMUL, IMAD) operations. It is well-utilized, but should not be a bottleneck.","",""
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Memory Workload Analysis","L2 Hit Rate","%","90.95",
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric dram__bytes_read.sum.pct_of_peak_sustained_elapsed could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","local","66.67"
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"4","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 8064 excessive wavefronts (9% of the total 88830 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","8.433"
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 35% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","FMA is the highest-utilized pipeline (38.5%) based on active cycles, taking into account the rates of its different instructions. It executes 32-bit floating point (FADD, FMUL, FMAD, ...) and integer (IMUL, IMAD) operations. It is well-utilized, but should not be a bottleneck.","",""
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","Memory Workload Analysis","L2 Hit Rate","%","43.51",
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric dram__bytes_read.sum.pct_of_peak_sustained_elapsed could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","local","66.67"
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 5964 excessive sectors (6% of the total 94720 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","4.469"
"5","3707340","python3.10","127.0.0.1","ampere_sgemm_64x32_sliced1x4_nt","1","7","(256, 1, 1)","(1, 2, 24)","0","8.7","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 12288 excessive wavefronts (7% of the total 184512 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","6.277"
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 1.0 full waves across all SMs. Look at Launch Statistics for more details.","",""
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 39% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","FMA is the highest-utilized pipeline (42.6%) based on active cycles, taking into account the rates of its different instructions. It executes 32-bit floating point (FADD, FMUL, FMAD, ...) and integer (IMUL, IMAD) operations. It is well-utilized, but should not be a bottleneck.","",""
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Memory Workload Analysis","L2 Hit Rate","%","78.04",
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","WRN","The optional metric dram__bytes_read.sum.pct_of_peak_sustained_elapsed could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","Occupancy","","","","TheoreticalOccupancy","OPT","The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 12. This kernel's theoretical occupancy (33.3%) is limited by the number of required registers.","local","66.67"
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","WorkloadDistribution","","","","WorkloadImbalance","WRN","The optional metric dram__cycles_active.avg could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SourceCounters","","","","UncoalescedGlobalAccess","OPT","This kernel has uncoalesced global accesses resulting in a total of 23856 excessive sectors (23% of the total 103726 sectors). Check the L2 Theoretical Sectors Global Excessive table for the primary source locations. The CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses) has additional information on reducing uncoalesced device memory accesses.","global","19.52"
"6","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_nn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SourceCounters","","","","UncoalescedSharedAccess","OPT","This kernel has uncoalesced shared accesses resulting in a total of 8064 excessive wavefronts (7% of the total 108990 wavefronts). Check the L1 Wavefronts Shared Excessive table for the primary source locations. The CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#shared-memory-in-matrix-multiplication-c-ab) has an example on optimizing shared memory accesses.","global","6.814"
"7","3707340","python3.10","127.0.0.1","ampere_sgemm_64x64_tn","1","7","(64, 1, 1)","(1, 63, 1)","0","8.7","SpeedOfLight","","","","SOLBottleneck","OPT","This kernel grid is too small to fill the available resources on this device, resulting in only 1.0 full waves across all SMs. Look at Launch Statistics for more details.","",""
